10081,6575,3
10081,6927,3
10082,6316,3
10082,8969,3
10083,7332,3
10083,7387,3
10086,1829,3
10086,1855,3
10086,2036,3
10086,2163,3
10086,2236,3
10086,3314,3
10086,4117,3
10086,5569,3
10086,6257,3
10086,6441,3
10086,6593,3
10086,7291,3
10086,7873,3
10087,1168,3
10087,1391,3
10087,1497,3
10087,1579,3
10087,159,3
10087,1641,3
10087,1969,3
10087,2061,3
10087,211,3
10087,214,3
10087,2196,3
10087,256,3
10087,295,3
10087,3063,3
10087,329,3
10087,356,3
10087,366,3
10087,368,3
10087,3739,3
10087,400,3
10087,41,3
10087,412,3
10087,4385,3
10087,442,3
10087,480,3
10087,486,3
10087,489,3
10087,508,3
10087,513,3
10087,573,3
10087,575,3
10087,582,3
10087,6173,3
10087,680,3
10087,7175,3
10087,751,3
10087,7622,3
10087,790,3
10087,838,3
10087,858,3
10087,868,3
10088,4088,3
10088,6016,3
10088,9056,3
10088,9634,3
10089,5863,3
10089,7997,3
10089,9409,3
10089,9648,3
10090,1062,3
10090,1948,3
10090,2769,3
10090,2800,3
10090,3053,3
10090,3113,3
10090,3238,3
10090,3391,3
10090,3768,3
10090,462,3
10090,4651,3
10090,4710,3
10090,5288,3
10090,5698,3
10090,6107,3
10090,6679,3
10090,8315,3
10090,8678,3
10090,9282,3
10090,9361,3
10090,9840,3
10091,3245,3
10091,3447,3
10091,4924,3
10091,5411,3
10091,5432,3
10091,5522,3
10091,6200,3
10091,6705,3
10091,7631,3
10091,8716,3
10092,9088,3
10092,9352,3
10094,1251,3
10094,3177,3
10094,3648,3
10094,3728,3
10094,4901,3
10094,5316,3
10094,5721,3
10094,5742,3
10094,5814,3
10094,7596,3
10094,7818,3
10094,8358,3
10094,8922,3
10094,9140,3
10095,7863,3
10096,4625,3
10096,9915,3
10097,1688,3
10097,1712,3
10097,1786,3
10097,2037,3
10097,2175,3
10097,2221,3
10097,2234,3
10097,2652,3
10097,2769,3
10097,2840,3
10097,3299,3
10097,3334,3
10097,3373,3
10097,4029,3
10097,4111,3
10097,4150,3
10097,4374,3
10097,4552,3
10097,4610,3
10097,4722,3
10097,4854,3
10097,4972,3
10097,5187,3
10097,5363,3
10097,5914,3
10097,6049,3
10097,6261,3
10097,6381,3
10097,7359,3
10097,8385,3
10097,8881,3
10097,9065,3
10097,931,3
10097,9680,3
10098,3884,3
10098,5591,3
10098,6165,3
10098,6321,3
10098,7924,3
10098,8594,3
10098,9428,3
10099,3008,3
10099,4577,3
10099,5913,3
10099,7020,3
10099,7558,3
10099,9361,3
101,8045,3
101,8613,3
1010,3638,3
1010,3650,3
1010,3929,3
1010,5627,3
1010,6066,3
10100,5121,3
10100,5758,3
10100,5770,3
10100,5781,3
10100,6174,3
10100,6534,3
10100,6569,3
10100,6627,3
10100,7053,3
10100,7158,3
10100,7348,3
10100,8431,3
10100,8608,3
10100,9421,3
10100,9585,3
10101,3075,3
10102,2239,3
10102,2471,3
10102,2472,3
10102,2947,3
10102,3052,3
10102,3182,3
10102,3291,3
10102,3758,3
10102,3834,3
10102,4070,3
10102,4101,3
10102,4190,3
10102,4608,3
10102,4933,3
10102,5179,3
10102,5800,3
10102,6002,3
10102,6005,3
10102,6369,3
10102,6371,3
10102,6683,3
10102,6973,3
10102,7519,3
10102,7568,3
10102,7820,3
10102,8767,3
10102,9175,3
10102,9195,3
10104,4426,3
10104,5750,3
10104,7573,3
10104,9376,3
10105,9525,3
10105,9609,3
10105,9848,3
10106,2811,3
10106,3096,3
10106,3492,3
10106,3530,3
10106,3938,3
10106,5540,3
10106,6417,3
10106,6530,3
10106,6692,3
10106,7353,3
10107,3681,3
10107,3838,3
10107,6725,3
1011,9499,3
1011,9607,3
1011,9607,3
10110,1168,3
10111,100,3
10111,118,3
10111,119,3
10111,125,3
10111,132,3
10111,148,3
10111,1571,3
10111,1681,3
10111,205,3
10111,29,3
10111,304,3
10111,321,3
10111,3456,3
10111,36,3
10111,3642,3
10111,375,3
10111,387,3
10111,407,3
10111,417,3
10111,457,3
10111,485,3
10111,499,3
10111,547,3
10111,57,3
10111,59,3
10111,660,3
10111,693,3
10111,715,3
10111,727,3
10111,730,3
10111,736,3
10111,7970,3
10111,83,3
10111,851,3
10111,8817,3
10111,90,3
10111,919,3
10112,2707,3
10112,5592,3
10112,6553,3
10112,7916,3
10112,8146,3
10112,8232,3
10112,8334,3
10114,1395,3
10114,1780,3
10114,1945,3
10114,2018,3
10114,2130,3
10114,2956,3
10114,3113,3
10114,3176,3
10114,3346,3
10114,3802,3
10114,4051,3
10114,4243,3
10114,4539,3
10114,5139,3
10114,5193,3
10114,5721,3
10114,5869,3
10114,6624,3
10115,8154,3
10115,8460,3
10115,9525,3
10115,9550,3
10115,9556,3
10115,9562,3
10115,9609,3
10115,9653,3
10119,5436,3
10119,8292,3
10119,8989,3
1012,7774,3
1012,9220,3
10120,1049,3
10120,1084,3
10120,1128,3
10120,1137,3
10120,1179,3
10120,1191,3
10120,1286,3
10120,1356,3
10120,1431,3
10120,1454,3
10120,1480,3
10120,1484,3
10120,1665,3
10120,1691,3
10120,1863,3
10120,191,3
10120,212,3
10120,2376,3
10120,2608,3
10120,2642,3
10120,2825,3
10120,2959,3
10120,316,3
10120,3174,3
10120,3244,3
10120,3247,3
10120,332,3
10120,3403,3
10120,3414,3
10120,3601,3
10120,3974,3
10120,399,3
10120,432,3
10120,4534,3
10120,4578,3
10120,469,3
10120,4712,3
10120,480,3
10120,4985,3
10120,5463,3
10120,5536,3
10120,561,3
10120,565,3
10120,577,3
10120,5805,3
10120,593,3
10120,599,3
10120,612,3
10120,6368,3
10120,6371,3
10120,6374,3
10120,6873,3
10120,7383,3
10120,7479,3
10120,755,3
10120,7568,3
10120,7981,3
10120,8085,3
10120,8484,3
10120,8787,3
10120,897,3
10120,8988,3
10120,9371,3
10120,9925,3
10122,2560,3
10122,3413,3
10122,4748,3
10122,5008,3
10122,5228,3
10122,5610,3
10122,5670,3
10122,6240,3
10122,6825,3
10122,7998,3
10122,8416,3
10122,8891,3
10123,1855,3
10123,6194,3
10123,6609,3
10123,7634,3
10124,1409,3
10124,6259,3
10124,6867,3
10124,6898,3
10124,7293,3
10124,8643,3
10124,9848,3
10127,5002,3
10128,3006,3
10128,4985,3
10128,5047,3
10128,6620,3
10128,8373,3
10129,9284,3
10129,9817,3
1013,4055,3
1013,7093,3
10131,8545,3
10131,8897,3
10131,9988,3
10132,7521,3
10132,7868,3
10132,8896,3
10133,1020,3
10133,1215,3
10133,1540,3
10133,1718,3
10133,1803,3
10133,1944,3
10133,1971,3
10133,202,3
10133,2054,3
10133,210,3
10133,2270,3
10133,2394,3
10133,2488,3
10133,2577,3
10133,3052,3
10133,3083,3
10133,309,3
10133,3206,3
10133,3486,3
10133,3956,3
10133,4233,3
10133,4242,3
10133,4559,3
10133,5759,3
10133,655,3
10133,6765,3
10133,692,3
10133,756,3
10133,7928,3
10133,8391,3
10133,875,3
10133,9075,3
10133,9372,3
10133,957,3
10133,981,3
10134,2011,3
10134,2852,3
10134,4078,3
10134,4369,3
10134,4931,3
10134,5367,3
10134,5540,3
10134,5613,3
10134,6407,3
10134,6417,3
10134,6530,3
10134,6932,3
10134,7353,3
10134,8733,3
10134,8896,3
10135,5944,3
10135,6537,3
10135,7425,3
10135,8083,3
10135,8193,3
10135,8928,3
10136,1491,3
10136,1637,3
10136,1689,3
10136,2170,3
10136,2674,3
10136,2866,3
10136,2944,3
10136,3103,3
10136,3184,3
10136,4712,3
10136,5301,3
10136,5652,3
10136,6040,3
10136,6152,3
10136,6649,3
10136,7332,3
10136,7892,3
10136,8427,3
10136,884,3
10136,8948,3
10138,6677,3
10139,1505,3
10139,1556,3
10139,1743,3
10139,2276,3
10139,2330,3
10139,2457,3
10139,2558,3
10139,2587,3
10139,2659,3
10139,2748,3
10139,2768,3
10139,2774,3
10139,2884,3
10139,3185,3
10139,3816,3
10139,3852,3
10139,3880,3
10139,4305,3
10139,4386,3
10139,4581,3
10139,4878,3
10139,5321,3
10139,5393,3
10139,5488,3
10139,5722,3
10139,5842,3
10139,6082,3
10139,6260,3
10139,6462,3
10139,6711,3
10139,6901,3
10139,7819,3
10139,7857,3
10139,8458,3
10139,8808,3
10139,8909,3
10139,9052,3
10139,9153,3
10139,9776,3
10139,9982,3
1014,2262,3
1014,2550,3
1014,3974,3
1014,4044,3
1014,4933,3
1014,5655,3
1014,5655,3
1014,5877,3
1014,6144,3
1014,6369,3
1014,9481,3
10140,100,3
10140,1032,3
10140,1084,3
10140,1100,3
10140,111,3
10140,1158,3
10140,116,3
10140,1161,3
10140,117,3
10140,118,3
10140,119,3
10140,1213,3
10140,1255,3
10140,1290,3
10140,1391,3
10140,148,3
10140,1487,3
10140,15,3
10140,154,3
10140,160,3
10140,161,3
10140,1626,3
10140,175,3
10140,1760,3
10140,18,3
10140,187,3
10140,19,3
10140,2,3
10140,21,3
10140,213,3
10140,214,3
10140,217,3
10140,23,3
10140,24,3
10140,25,3
10140,263,3
10140,27,3
10140,271,3
10140,28,3
10140,2875,3
10140,3,3
10140,300,3
10140,314,3
10140,317,3
10140,33,3
10140,3388,3
10140,345,3
10140,3533,3
10140,354,3
10140,357,3
10140,3593,3
10140,369,3
10140,38,3
10140,395,3
10140,401,3
10140,4062,3
10140,41,3
10140,4145,3
10140,43,3
10140,447,3
10140,471,3
10140,49,3
10140,492,3
10140,50,3
10140,501,3
10140,5052,3
10140,519,3
10140,52,3
10140,53,3
10140,56,3
10140,576,3
10140,577,3
10140,590,3
10140,595,3
10140,67,3
10140,7002,3
10140,73,3
10140,760,3
10140,763,3
10140,7644,3
10140,77,3
10140,781,3
10140,8,3
10140,80,3
10140,829,3
10140,85,3
10140,856,3
10140,857,3
10140,860,3
10140,879,3
10140,901,3
10140,916,3
10140,925,3
10140,9407,3
10140,984,3
10141,5029,3
10141,6122,3
10141,8452,3
10142,2213,3
10142,2355,3
10142,2536,3
10142,2857,3
10142,3414,3
10142,3957,3
10142,3974,3
10142,6484,3
10142,6509,3
10142,7766,3
10142,9433,3
10142,9481,3
10143,6796,3
10143,6955,3
10143,7814,3
10143,8171,3
10144,9997,3
10145,2016,3
10145,2135,3
10145,2522,3
10145,2647,3
10145,3280,3
10145,3705,3
10145,3870,3
10145,4025,3
10145,4131,3
10145,4590,3
10145,5486,3
10145,6172,3
10145,6323,3
10145,7211,3
10146,102,3
10146,122,3
10146,125,3
10146,130,3
10146,1391,3
10146,151,3
10146,154,3
10146,1545,3
10146,157,3
10146,167,3
10146,176,3
10146,1896,3
10146,2032,3
10146,2215,3
10146,229,3
10146,251,3
10146,257,3
10146,283,3
10146,308,3
10146,314,3
10146,339,3
10146,353,3
10146,364,3
10146,365,3
10146,387,3
10146,391,3
10146,41,3
10146,411,3
10146,444,3
10146,457,3
10146,4633,3
10146,469,3
10146,4862,3
10146,518,3
10146,541,3
10146,577,3
10146,586,3
10146,611,3
10146,615,3
10146,639,3
10146,641,3
10146,696,3
10146,714,3
10146,73,3
10146,760,3
10146,770,3
10146,839,3
10146,85,3
10146,851,3
10146,898,3
10146,934,3
10146,999,3
10149,1376,3
10149,2070,3
10149,2829,3
10149,2966,3
10149,4093,3
10149,4576,3
10149,4852,3
10149,4984,3
10149,5649,3
10149,6501,3
10149,7552,3
10149,7901,3
10149,8712,3
10149,9644,3
10149,9651,3
10149,9954,3
1015,8454,3
1015,8934,3
1015,8964,3
10150,2421,3
10150,7774,3
10150,8195,3
10152,4557,3
10152,5043,3
10152,5894,3
10152,6504,3
10152,8015,3
10152,9492,3
10152,9511,3
10154,5778,3
10155,4278,3
10155,5572,3
10155,9869,3
10156,1738,3
10156,2117,3
10156,2839,3
10156,2925,3
10156,3475,3
10156,3805,3
10156,3869,3
10156,3877,3
10156,4237,3
10156,4347,3
10156,4842,3
10156,6353,3
10156,6661,3
10156,7311,3
10156,7418,3
10156,8036,3
10156,8525,3
10156,8532,3
10156,9021,3
10156,9600,3
10157,2884,3
10157,5296,3
10158,8576,3
10159,3855,3
10159,8063,3
10159,9396,3
10159,9594,3
10161,6034,3
10161,7929,3
10161,9951,3
10162,2318,3
10162,4214,3
10162,5020,3
10162,6935,3
10162,6972,3
10162,7917,3
10162,9001,3
10165,9763,3
10166,2896,3
10167,9537,3
10168,1891,3
10168,1901,3
10168,1945,3
10168,1946,3
10168,3360,3
10168,4955,3
10168,4993,3
10168,5147,3
10168,5357,3
10168,5695,3
10168,5957,3
10168,6601,3
10168,7118,3
10168,7226,3
10168,7253,3
10168,7824,3
10168,8155,3
10168,9434,3
10169,1314,3
10169,1555,3
10169,2314,3
10169,6179,3
10169,9795,3
1017,2486,3
1017,2700,3
1017,2769,3
1017,2839,3
1017,2840,3
1017,3334,3
1017,4178,3
1017,4532,3
1017,4654,3
1017,4714,3
1017,4856,3
1017,5409,3
1017,6737,3
1017,7107,3
1017,7209,3
1017,7482,3
1017,7673,3
1017,9276,3
1017,9883,3
10171,7166,3
10171,9582,3
10171,9659,3
10172,6550,3
10172,8586,3
10172,9003,3
10174,4584,3
10174,5935,3
10174,7345,3
10175,9357,3
10176,1529,3
10176,2075,3
10176,2593,3
10176,2705,3
10176,3117,3
10176,3165,3
10176,4007,3
10176,5681,3
10176,6175,3
10176,6658,3
10176,6674,3
10176,6719,3
10176,7054,3
10176,7797,3
10177,6094,3
10177,7914,3
10178,7397,3
10179,6475,3
10179,7462,3
10179,8647,3
10181,1019,3
10181,1053,3
10181,1124,3
10181,1389,3
10181,1729,3
10181,1914,3
10181,1954,3
10181,1982,3
10181,1991,3
10181,2011,3
10181,2295,3
10181,2312,3
10181,2564,3
10181,3670,3
10181,3754,3
10181,3805,3
10181,389,3
10181,477,3
10181,484,3
10181,4970,3
10181,6315,3
10181,699,3
10181,725,3
10181,7271,3
10181,7713,3
10181,838,3
10181,8594,3
10181,910,3
10181,9499,3
10181,9658,3
10181,9894,3
10183,7869,3
10183,8000,3
10183,8737,3
10184,2995,3
10184,3996,3
10184,4651,3
10184,5179,3
10184,6371,3
10184,6855,3
10184,7765,3
10185,2843,3
10185,3850,3
10186,7727,3
10188,8697,3
10188,8975,3
10188,9630,3
10188,9905,3
10189,6680,3
1019,1009,3
1019,1017,3
1019,1040,3
1019,1152,3
1019,1190,3
1019,1242,3
1019,1268,3
1019,1271,3
1019,1281,3
1019,147,3
1019,164,3
1019,1655,3
1019,1708,3
1019,1804,3
1019,1819,3
1019,1834,3
1019,1866,3
1019,1879,3
1019,2029,3
1019,2046,3
1019,2065,3
1019,2088,3
1019,2204,3
1019,2234,3
1019,2281,3
1019,2583,3
1019,2589,3
1019,259,3
1019,2846,3
1019,290,3
1019,3194,3
1019,3236,3
1019,3293,3
1019,376,3
1019,4051,3
1019,4237,3
1019,4309,3
1019,438,3
1019,458,3
1019,475,3
1019,5456,3
1019,5751,3
1019,5807,3
1019,6168,3
1019,617,3
1019,657,3
1019,668,3
1019,694,3
1019,698,3
1019,7044,3
1019,749,3
1019,8525,3
1019,940,3
1019,943,3
1019,9719,3
1019,979,3
10190,1357,3
10190,1380,3
10190,3313,3
10191,8469,3
10191,9642,3
10192,1401,3
10192,5551,3
10192,9291,3
10194,5535,3
10194,7588,3
10195,2934,3
10195,8382,3
10196,6182,3
10196,7561,3
10196,7785,3
10196,7798,3
10196,8547,3
10198,7270,3
10198,7286,3
10198,7780,3
10198,7940,3
10199,7623,3
102,8429,3
10200,1326,3
10200,1474,3
10200,1487,3
10200,1770,3
10200,1854,3
10200,2062,3
10200,2114,3
10200,2509,3
10200,2644,3
10200,3593,3
10200,3599,3
10200,4623,3
10200,4714,3
10200,6206,3
10200,6473,3
10200,7486,3
10200,8825,3
10202,1818,3
10202,1830,3
10202,1861,3
10202,1981,3
10202,2238,3
10202,2275,3
10202,2276,3
10202,2287,3
10202,2330,3
10202,2333,3
10202,2659,3
10202,2779,3
10202,2868,3
10202,3107,3
10202,3150,3
10202,3649,3
10202,3706,3
10202,3909,3
10202,4409,3
10202,4611,3
10202,4652,3
10202,4833,3
10202,5271,3
10202,5899,3
10202,5904,3
10202,6162,3
10202,6339,3
10202,7156,3
10202,796,3
10202,8042,3
10202,8125,3
10202,904,3
10204,1676,3
10204,2027,3
10204,2192,3
10204,2240,3
10204,4317,3
10206,9305,3
10207,4707,3
10207,5065,3
10207,6559,3
10207,6646,3
10207,6840,3
10207,7397,3
10207,7748,3
10207,7991,3
10207,8583,3
10207,8994,3
10207,9494,3
10207,9793,3
10209,2425,3
10209,4119,3
10209,5514,3
1021,5535,3
1021,9188,3
10210,5637,3
10210,7667,3
10211,2621,3
10211,3149,3
10211,3472,3
10211,5206,3
10211,5215,3
10211,6454,3
10211,6588,3
10211,8349,3
10211,8366,3
10211,9977,3
10212,9914,3
10213,6487,3
10213,7485,3
10213,8313,3
10214,5188,3
10215,7025,3
10215,7763,3
10215,7785,3
10215,8728,3
10216,9576,3
10217,3864,3
10217,5715,3
10217,7825,3
10217,8049,3
10217,8766,3
10217,9199,3
10217,9675,3
10217,9749,3
10218,1215,3
10218,1667,3
10218,1738,3
10218,2819,3
10218,2836,3
10218,3160,3
10218,3332,3
10218,3593,3
10218,4021,3
10218,4087,3
10218,6263,3
10218,9752,3
10219,3609,3
10219,3773,3
10219,4790,3
10219,6317,3
10219,6944,3
10219,7638,3
10219,8553,3
10219,8565,3
10219,9359,3
1022,4683,3
1022,5179,3
1022,6040,3
1022,6254,3
1022,6828,3
1022,7429,3
1022,8320,3
10220,2799,3
10220,3132,3
10220,4093,3
10220,4705,3
10220,8566,3
10220,8995,3
10221,9677,3
10223,7765,3
10223,8143,3
10224,1366,3
10224,1579,3
10224,2042,3
10224,2675,3
10224,2761,3
10224,3140,3
10224,3329,3
10224,3440,3
10224,4041,3
10224,4199,3
10224,4280,3
10224,4428,3
10224,4641,3
10224,4927,3
10224,6917,3
10224,8764,3
10224,9348,3
10225,2054,3
10225,2270,3
10225,2278,3
10225,3452,3
10225,3723,3
10225,4345,3
10225,4452,3
10225,4452,3
10225,4504,3
10225,5402,3
10225,5829,3
10225,6201,3
10225,7759,3
10226,2108,3
10226,2948,3
10226,3737,3
10226,4174,3
10226,4888,3
10226,6628,3
10226,6732,3
10226,8083,3
10227,6160,3
10228,1139,3
10228,1159,3
10228,1221,3
10228,1319,3
10228,1360,3
10228,1423,3
10228,1498,3
10228,1714,3
10228,1993,3
10228,2041,3
10228,2155,3
10228,2352,3
10228,3311,3
10228,3550,3
10228,499,3
10228,5924,3
10228,604,3
10228,609,3
10228,6256,3
10228,818,3
10228,911,3
10228,927,3
10228,944,3
10228,967,3
10229,7688,3
10229,8599,3
10229,9536,3
10229,9673,3
10229,9851,3
10229,9948,3
10231,1090,3
10231,1162,3
10231,1177,3
10231,1845,3
10231,3730,3
10231,4549,3
10231,5700,3
10231,647,3
10231,8200,3
10232,4441,3
10232,8682,3
10232,8682,3
10232,8908,3
10232,8908,3
10232,9720,3
10234,5730,3
10234,8367,3
10234,9978,3
10236,2011,3
10236,2259,3
10236,2342,3
10236,2514,3
10236,2903,3
10236,4232,3
10236,4336,3
10236,5540,3
10236,5747,3
10236,6496,3
10236,9995,3
10237,6085,3
10238,3842,3
10239,2817,3
10239,3131,3
10239,3247,3
10239,3314,3
10239,3505,3
10239,4175,3
10239,5332,3
10239,5367,3
10239,6333,3
10239,7149,3
10239,7496,3
10239,8289,3
10239,9648,3
10239,9675,3
1024,2286,3
1024,5665,3
1024,5861,3
1024,6025,3
1024,6211,3
1024,6512,3
1024,7103,3
1024,7769,3
1024,7838,3
1024,8558,3
1024,8857,3
1024,9972,3
10240,1116,3
10240,3263,3
10240,4809,3
10240,5733,3
10241,1191,3
10241,1914,3
10241,2098,3
10241,2187,3
10241,2798,3
10241,3210,3
10241,3464,3
10241,3754,3
10241,4727,3
10241,9317,3
10242,7018,3
10243,8813,3
10245,6227,3
10246,11,3
10246,124,3
10246,139,3
10246,1501,3
10246,1533,3
10246,1554,3
10246,1633,3
10246,176,3
10246,18,3
10246,185,3
10246,1881,3
10246,1993,3
10246,2047,3
10246,2062,3
10246,223,3
10246,2252,3
10246,23,3
10246,243,3
10246,2507,3
10246,3087,3
10246,3128,3
10246,322,3
10246,3302,3
10246,349,3
10246,364,3
10246,383,3
10246,416,3
10246,4565,3
10246,496,3
10246,5446,3
10246,556,3
10246,606,3
10246,72,3
10246,7260,3
10246,739,3
10246,826,3
10246,898,3
10247,7472,3
10247,9555,3
10247,9683,3
10248,5277,3
10248,5411,3
10248,5728,3
10248,5889,3
10248,8860,3
10248,9434,3
10249,1124,3
10249,122,3
10249,13,3
10249,136,3
10249,1655,3
10249,178,3
10249,186,3
10249,284,3
10249,321,3
10249,36,3
10249,43,3
10249,46,3
10249,47,3
10249,48,3
10249,56,3
